wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,546.2857,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,570.5652,mouse_continue,24.2795,,0,24,24,24,1,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,570.5667,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,577.0645,mouse_continue,6.4982,,0,25,25,25,1,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,577.0655,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,585.1983,mouse_continue,8.133,,0,26,26,26,1,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,585.1997,1,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,592.2147,mouse_continue,7.0153,,0,27,27,27,1,1,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,592.2157,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,604.7646,mouse_continue,12.5491,,0,28,28,28,1,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,604.7656,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp3,615.3638,mouse_continue,10.5983,,0,29,29,29,1,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,615.3649,1,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp3,622.4808,mouse_continue,7.1162,,0,30,30,30,1,1,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,622.4819,1,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp3,629.2806,mouse_continue,6.7988,,0,31,31,31,1,1,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,629.2818,1,Ab-SBJ-N2-JUMP-INTR.mp4,Ab-SBJ-N2-JUMP-INTR.mp3,636.5634,mouse_continue,7.282,,0,32,32,32,1,1,Ab-SBJ-N2-JUMP-INTR.mp4,Ab-SBJ-N2-JUMP-INTR.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,636.5644,1,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,643.4163,mouse_continue,6.8522,,0,33,33,33,1,1,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,643.4173,1,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp3,650.4137,mouse_continue,6.9965,,0,34,34,34,1,1,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,650.4149,1,Ab-SBJ-N4-HIDE-INTR.mp4,Ab-SBJ-N4-HIDE-INTR.mp3,656.2156,mouse_continue,5.8009,,0,35,35,35,1,1,Ab-SBJ-N4-HIDE-INTR.mp4,Ab-SBJ-N4-HIDE-INTR.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,656.2164,1,SBJ-N4-HIDE-INTR-LOC-N1.mp4,SBJ-N4-HIDE-INTR-LOC-N1.mp3,662.8161,mouse_continue,6.6,,0,36,36,36,1,1,SBJ-N4-HIDE-INTR-LOC-N1.mp4,SBJ-N4-HIDE-INTR-LOC-N1.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,662.817,1,SBJ-N5-JUMP-INTR-LOC-N2.mp4,SBJ-N5-JUMP-INTR-LOC-N2.mp3,668.6462,mouse_continue,5.8294,,0,37,37,37,1,1,SBJ-N5-JUMP-INTR-LOC-N2.mp4,SBJ-N5-JUMP-INTR-LOC-N2.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,668.6473,1,SBJ-N5-GO-INTR-LOC-N4.mp4,SBJ-N5-GO-INTR-LOC-N4.mp3,675.1962,mouse_continue,6.549,,0,38,38,38,1,1,SBJ-N5-GO-INTR-LOC-N4.mp4,SBJ-N5-GO-INTR-LOC-N4.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,675.1974,1,SBJ-N3-HIDE-INTR-LOC-N4.mp4,SBJ-N3-HIDE-INTR-LOC-N4.mp3,681.2161,mouse_continue,6.019,,0,39,39,39,1,1,SBJ-N3-HIDE-INTR-LOC-N4.mp4,SBJ-N3-HIDE-INTR-LOC-N4.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,681.2169,1,SBJ-N5-JUMP-INTR-LOC-N4.mp4,SBJ-N5-JUMP-INTR-LOC-N4.mp3,686.9324,mouse_continue,5.7157,,0,40,40,40,1,1,SBJ-N5-JUMP-INTR-LOC-N4.mp4,SBJ-N5-JUMP-INTR-LOC-N4.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
,,,,,,,,,,,,686.9334,1,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,692.5627,mouse_continue,5.6295,,0,41,41,41,1,1,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,Date,2006.08.25,2026-05-09_20h08.52.683,BrocantoHPilot1WOSession1,2025.2.4,Win32,60.97560976
